Pipeline Name,EffectiveDate,Page,PointOfOrigin,PointOfDestination,LiquidRateCentsPerBbl
SP 49 PIPELINE LLC,29-08-2025,1,"South Pass Block 38 Subsea Tie-in, Offshore Louisiana","South Pass Block 25, Plaquemines Parish, Louisiana",[U] 27.79
