Pipeline Name,EffectiveDate,Page,PointOfOrigin,PointOfDestination,LiquidRateCentsPerBbl
PTE PIPELINE LLC,01-01-2026,2,"Point Thomson Unit Central Production Facility, Alaska","Badami Pipeline Connection, Alaska",[I] 18.67
