Pipeline Name,EffectiveDate,Page,PointOfOrigin,PointOfDestination,LiquidRateCentsPerBbl
"VALERO SKELLYTOWN PIPELINE, LLC",01-07-2024,1,"Valero Refining-Texas, L.P. – Houston, TX Refinery","Interconnection to Magellan Pipeline Galena Park, TX",[I] $0.1096
