Pipeline Name,PointfOrigin,PointOfDestination,LiquidTariffNumber,Effective Date,End Date,TariffStatus,RateTier,RateType,TermYear,MinBPD,MaxBPD,AcreageDedicationMinAcres,AcreageDedicationMaxAcres,LiquidRateCentsPerBbl,SurchargeCentsPerBbl,LiquidFuelType
MUSKEGON PIPELINE LLC,"GRIFFITH, INDIANA (Lake County)","MUSKEGON, MICHIGAN (Muskegon County)",,01-07-2025,,Effective,,,,,,,,[I] 112.04,,Crude
