Pipeline Name,PointfOrigin,PointOfDestination,LiquidTariffNumber,Effective Date,End Date,TariffStatus,RateTier,RateType,TermYear,MinBPD,MaxBPD,AcreageDedicationMinAcres,AcreageDedicationMaxAcres,LiquidRateCentsPerBbl,SurchargeCentsPerBbl,LiquidFuelType
SP 49 PIPELINE LLC,"South Pass Block 38 Subsea Tie-in, Offshore Louisiana","South Pass Block 25, Plaquemines Parish, Louisiana",,29-08-2025,,Effective,,TABLE OF RATES (RATE IN CENTS PER BARREL OF 42 UNITED STATES GALLONS),,,,,,[U] 27.79,,Crude
